submission_pk,User,Anaphora Resolution (CoNLL),Anaphora Resolution (CoNLL),Anaphora Resolution (CoNLL),Anaphora Resolution (CoNLL),Anaphora Resolution (CoNLL),Bridging (Entity F1),Bridging (Entity F1),Bridging (Entity F1),Bridging (Entity F1),Bridging (Entity F1),Discourse Deixis (CoNLL),Discourse Deixis (CoNLL),Discourse Deixis (CoNLL),Discourse Deixis (CoNLL),Discourse Deixis (CoNLL)
,b'LIGHT',b'AMI',b'Persuasion',b'Swbd',b'ARRAU',b'LIGHT',b'AMI',b'Persuasion',b'Swbd',b'ARRAU',b'LIGHT',b'AMI',b'Persuasion',b'Swbd',b'ARRAU'
164065,shengjie.li-UTD,- (-),- (-),0.00 (1),,,,,,,,,,,,,,,,
160760,natalia_s,- (-),- (-),0.00 (1),,,,,,,,,,,,,,,,
