submission_pk,User,b'NCE (never-seen environment)',b'NCE (train environments)'
120219,smortier,0.138231 (1),0.136590 (15),
112666,bbussmann,0.136414 (2),0.129848 (16),
113669,ColdWheels,0.134914 (3),0.142021 (7),
116097,mariofilho,0.132466 (4),0.138267 (14),
114483,Ryoichi,0.131889 (5),0.146280 (1),
107344,Neinkuchen,0.129869 (6),0.145301 (2),
87087,vadim878,0.129663 (7),0.144709 (3),
111873,csfoo,0.129371 (8),0.141892 (8),
86808,SirPopiel,0.128639 (9),0.139202 (13),
84444,AdTechSucks,0.128147 (10),0.141871 (9),
102212,ok,0.128058 (11),0.142980 (4),
103827,MajorTom,0.127217 (12),0.142937 (5),
121148,xtreme,0.126073 (13),0.142230 (6),
123053,posterior,0.124642 (14),0.140902 (12),
86832,gianmarco_genalti,0.124376 (15),0.141137 (10),
101051,RedTachyon,0.124372 (16),0.141137 (10),
102838,akshit23401,0.124365 (17),0.141130 (11),
118828,guneetAI,0.067718 (18),0.079502 (17),
103216,RohitJain001,-14.419679 (19),-17.689340 (18),
submission_pk,User,b'Robustness NCE (worst remaining environments)'
113669,ColdWheels,- (-),
112666,bbussmann,- (-),
102212,ok,- (-),
123053,posterior,- (-),
120219,smortier,- (-),
121148,xtreme,- (-),
118828,guneetAI,- (-),
116097,mariofilho,- (-),
114483,Ryoichi,- (-),
111873,csfoo,- (-),
107344,Neinkuchen,- (-),
103827,MajorTom,- (-),
103216,RohitJain001,- (-),
102838,akshit23401,- (-),
101051,RedTachyon,- (-),
84444,AdTechSucks,- (-),
87087,vadim878,- (-),
86832,gianmarco_genalti,- (-),
86808,SirPopiel,- (-),
