submission_pk,User,"b'F1(P,N)-macro'","b'F1(P,N,0)-macro'"
351406,mtsai,66.67 (1),74.11 (2),
354282,cookies,66.64 (2),74.29 (1),
351346,lsanochkin,62.92 (3),71.20 (3),
357707,antongolubev,59.64 (4),69.04 (4),
354993,sag_m,59.33 (5),68.71 (5),
357861,mitrokosta,58.68 (6),67.54 (6),
355887,Dmitry315,53.60 (7),62.92 (7),
358112,abc111,49.98 (8),61.32 (8),
359156,Naumov_al,46.96 (9),54.92 (10),
354561,baseline_model,40.92 (10),56.71 (9),
