submission_pk,User,Sub-Task 1,Sub-Task 1,Sub-Task 1,Sub-Task 2,Sub-Task 2
,b'F1 Score',"b""Cohen's Kappa""",b'Mean Squared Error',b'F1 Score',b'Mean Squared Error'
98543,pskadasi,2.00000 (1),5.00000 (3),,,,,,
105945,anmol.goel,2.00000 (1),3.00000 (1),,,,,,
105575,niksss,2.00000 (1),3.00000 (1),,,,,,
104919,ShivamMangale,2.00000 (1),12.00000 (4),,,,,,
105176,shaz,3.00000 (2),4.00000 (2),,,,,,
103583,skandru,3.00000 (2),4.00000 (2),,,,,,
105948,akrutik,3.00000 (2),3.00000 (1),,,,,,
104895,kushan27,3.00000 (2),4.00000 (2),,,,,,
102928,pguha,6.00000 (3),5.00000 (3),,,,,,
