submission_pk,User,b'NCE (never-seen environment)',b'NCE (train environments)'
120220,smortier,0.122127 (1),0.136590 (16),
111874,csfoo,0.117827 (2),0.141892 (7),
112674,bbussmann,0.117016 (3),0.129848 (17),
128540,mariofilho,0.116846 (4),0.138267 (15),
92856,AdTechSucks,0.116705 (5),0.141871 (8),
113620,ColdWheels,0.116640 (6),0.142021 (6),
132339,Ryoichi,0.116611 (7),0.142300 (3),
128375,SirPopiel,0.116442 (8),0.141351 (10),
128379,vadim878,0.115693 (9),0.142039 (5),
107346,Neinkuchen,0.115598 (10),0.145301 (1),
128501,ok,0.113754 (11),0.141716 (9),
121149,xtreme,0.112659 (12),0.142230 (4),
103828,MajorTom,0.112259 (13),0.142937 (2),
128367,gianmarco_genalti,0.103807 (14),0.141137 (11),
101053,RedTachyon,0.103802 (15),0.141137 (11),
118776,guneetAI,0.103779 (16),0.141131 (12),
102839,akshit23401,0.103743 (17),0.141130 (13),
123055,posterior,0.099668 (18),0.140902 (14),
103217,RohitJain001,-17.082748 (19),-17.689340 (18),
submission_pk,User,b'Robustness NCE (worst remaining environments)'
112674,bbussmann,0.052447 (1),
120220,smortier,0.052427 (2),
113620,ColdWheels,0.050652 (3),
128540,mariofilho,0.041521 (4),
107346,Neinkuchen,0.024392 (5),
128501,ok,0.024055 (6),
128379,vadim878,0.023830 (7),
92856,AdTechSucks,0.023146 (8),
103828,MajorTom,0.022628 (9),
111874,csfoo,0.022608 (10),
128375,SirPopiel,0.022603 (11),
132339,Ryoichi,0.022498 (12),
121149,xtreme,0.020713 (13),
118776,guneetAI,0.020148 (14),
128367,gianmarco_genalti,0.020140 (15),
101053,RedTachyon,0.020140 (15),
102839,akshit23401,0.020136 (16),
123055,posterior,0.020026 (17),
103217,RohitJain001,-22.491529 (18),
