submission_pk,User,PSNR,SSIM,Runtime per image [s],CPU [1]/ GPU [0],Extra Data [1] / No Extra Data [0]
577543,Anonymous,34.65 (3),0.94 (3),-1.00 (1),-1.00 (3),-1.00 (1),
558513,Anonymous,32.91 (4),0.91 (4),-1.00 (1),-1.00 (3),-1.00 (1),
578633,Anonymous,29.66 (5),0.84 (5),1.40 (5),0.00 (2),0.00 (2),
570859,Anonymous,35.00 (2),0.94 (2),0.10 (4),0.00 (2),0.00 (2),
564217,Anonymous,36.43 (1),0.96 (1),0.01 (2),1.00 (1),0.00 (2),
538364,Anonymous,27.98 (6),0.80 (6),0.04 (3),0.00 (2),0.00 (2),
535003,Anonymous,26.25 (7),0.77 (7),0.01 (2),1.00 (1),0.00 (2),
