submission_pk,User,IoU [%],Per class IoU [%],Per class IoU [%],Per class IoU [%],Per class IoU [%],Per class IoU [%]
,mean,Grass,White Clover,Red Clover,Weeds,Soil
675838,sskovsen,68.4 (1),61.6 (4),,,,,,,
759216,laccivert,62.7 (2),66.5 (1),,,,,,,
767593,sk01,62.3 (3),66.2 (3),,,,,,,
771225,sk02,62.3 (4),66.2 (2),,,,,,,
771163,serkankartal,58.0 (5),53.0 (7),,,,,,,
905784,dimidi,56.4 (6),61.4 (5),,,,,,,
905331,fontysstudent,56.4 (6),61.4 (5),,,,,,,
905990,ksEDks,54.3 (7),54.1 (6),,,,,,,
1138970,nitin88,0.0 (8),0.0 (8),,,,,,,
1103276,paul31,0.0 (8),0.0 (8),,,,,,,
616905,badnans,0.0 (8),0.0 (8),,,,,,,
submission_pk,User,Grass [%],Grass [%],Clover [%],Clover [%],White Clover [%],White Clover [%],Red Clover [%],Red Clover [%],Weeds [%],Weeds [%]
,RMSE,MAE,RMSE,MAE,RMSE,MAE,RMSE,MAE,RMSE,MAE
616905,badnans,6.77 (1),6.92 (1),6.21 (2),7.74 (3),5.02 (2),,,,,,,,,,,
675838,sskovsen,6.85 (2),7.82 (5),7.61 (4),4.84 (1),4.61 (1),,,,,,,,,,,
1103276,paul31,7.71 (3),7.70 (3),5.81 (1),5.72 (2),5.72 (4),,,,,,,,,,,
1138970,nitin88,8.54 (4),7.73 (4),7.43 (3),8.14 (4),5.22 (3),,,,,,,,,,,
771163,serkankartal,13.49 (5),7.12 (2),13.66 (6),13.28 (7),6.79 (6),,,,,,,,,,,
771225,sk02,13.69 (6),10.10 (6),12.67 (5),10.63 (6),8.88 (7),,,,,,,,,,,
905784,dimidi,21.08 (7),20.99 (7),15.92 (7),10.31 (5),5.87 (5),,,,,,,,,,,
905331,fontysstudent,21.08 (7),20.99 (7),15.92 (7),10.31 (5),5.87 (5),,,,,,,,,,,
905990,ksEDks,99.00 (8),99.00 (8),99.00 (8),99.00 (8),99.00 (8),,,,,,,,,,,
767593,sk01,99.00 (8),99.00 (8),99.00 (8),99.00 (8),99.00 (8),,,,,,,,,,,
759216,laccivert,99.00 (8),99.00 (8),99.00 (8),99.00 (8),99.00 (8),,,,,,,,,,,
