submission_pk,User,By Answer Type,By Answer Type,By Answer Type,Overall
,Yes/No,Other,Number
346791,ajabri,0.00 (1),0.00 (1),,,,
383907,xiaolu,0.00 (1),0.00 (1),,,,
432871,licio,0.00 (1),0.00 (1),,,,
449464,PengpengZeng,0.00 (1),0.00 (1),,,,
