submission_pk,User,PSNR,SSIM,Runtime per image [s],CPU [1]/ GPU [0],Extra Data [1] / No Extra Data [0]
655133,iim-nike,0.00 (1),0.0000 (1),3.270 (5),0.0 (1),0.0 (2),
655088,myungsub,0.00 (1),0.0000 (1),2.920 (4),0.0 (1),1.0 (3),
654930,WSPark,0.00 (1),0.0000 (1),0.460 (2),0.0 (1),1.0 (3),
654764,lyh,0.00 (1),0.0000 (1),-1.000 (1),-1.0 (2),-1.0 (1),
651139,kapendragon,0.00 (1),0.0000 (1),1.300 (3),0.0 (1),1.0 (3),
