submission_pk,User,Track 1 - Parsing,Track 1 - Parsing,Track 1 - Parsing,Track 2 - Intervals,Track 2 - Intervals,Track 2 - Intervals
,F1,P,R,F1,P,R
431651,Egoitz,1.00 (1),1.00 (1),,,,,,,
submission_pk,User,Track 1 - Parsing,Track 1 - Parsing,Track 1 - Parsing,Track 2 - Intervals,Track 2 - Intervals,Track 2 - Intervals
,F1,P,R,F1,P,R
431651,Egoitz,1.00 (1),1.00 (1),,,,,,,
