submission_pk,User,Per Category Accuracy,Per Category Accuracy,Per Category Accuracy,Per Category Accuracy,Per Category Accuracy,Per Category Accuracy,Per Category Accuracy,Per Category Accuracy,Per Category Accuracy,Per Category Accuracy,Per Category Accuracy,Per Category Accuracy,Per Category Accuracy,Known,Mean
,plane,bcycl,bus,car,horse,horse,mcycl,person,plant,sktbd,train,truck,unknown
477920,Yk,60.7 (5),69.1 (2),68.4 (1),,,,,,,,,,,,,,
467586,Chen,59.9 (6),69.1 (1),68.4 (2),,,,,,,,,,,,,,
466417,visda_SE,51.0 (8),66.4 (3),65.2 (3),,,,,,,,,,,,,,
466419,visda_AODA,69.0 (4),50.8 (5),52.2 (5),,,,,,,,,,,,,,
470801,youkaichao,37.2 (9),58.0 (4),56.4 (4),,,,,,,,,,,,,,
478633,Yk,84.5 (2),47.9 (6),50.7 (6),,,,,,,,,,,,,,
469172,zhuyc,93.0 (1),26.1 (8),31.2 (7),,,,,,,,,,,,,,
475826,andrewbo29,56.1 (7),26.5 (7),28.8 (8),,,,,,,,,,,,,,
477462,Tahsin,73.2 (3),1.7 (9),7.2 (9),,,,,,,,,,,,,,
submission_pk,User,plane,plane,bcycl,bcycl,bus,bus,car,car,horse,horse,knife,knife,mcycl,mcycl,person,person,plant,plant,sktbd,sktbd,train,train,truck,truck,unknown,unknown,Known,Known,Mean,Mean
,src,adapt,s,a,s,a,s,a,s,a,s,a,s,a,s,a,s,a,s,a,s,a,s,a,s,a,s,a,s,a
477920,Yk,95.3 (1),81.3 (2),86.8 (2),71.4 (1),86.8 (2),24.6 (3),93.1 (3),59.5 (3),84.6 (3),50.0 (1),79.4 (2),16.1 (1),60.7 (5),69.1 (2),68.4 (1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467586,Chen,94.8 (2),83.3 (1),90.4 (1),66.2 (3),86.6 (3),24.2 (4),94.6 (2),66.0 (2),85.7 (1),46.9 (2),76.1 (4),14.6 (3),59.9 (6),69.1 (1),68.4 (2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470801,youkaichao,76.1 (5),43.5 (7),67.0 (5),63.4 (4),91.0 (1),14.5 (5),92.2 (4),81.5 (1),45.6 (6),34.2 (4),86.1 (1),1.3 (7),37.2 (9),58.0 (4),56.4 (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478633,Yk,24.5 (6),62.2 (5),81.9 (4),43.6 (6),39.7 (7),36.7 (1),90.0 (5),13.0 (6),73.6 (4),18.4 (5),75.9 (5),15.2 (2),84.5 (2),47.9 (6),50.7 (6),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466417,visda_SE,94.2 (3),74.1 (3),86.1 (3),68.1 (2),91.0 (1),26.1 (2),95.2 (1),46.0 (4),85.0 (2),40.4 (3),79.2 (3),11.0 (5),51.0 (8),66.4 (3),65.2 (3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466419,visda_AODA,80.2 (4),63.1 (4),59.1 (6),63.1 (5),83.2 (4),12.1 (6),89.1 (6),5.0 (7),61.0 (5),14.0 (6),79.2 (3),0.0 (9),69.0 (4),50.8 (5),52.2 (5),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469172,zhuyc,23.1 (7),24.2 (8),43.1 (7),40.0 (7),44.1 (5),0.0 (9),56.1 (7),2.0 (8),24.0 (8),8.3 (7),47.0 (6),1.1 (8),93.0 (1),26.1 (8),31.2 (7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475826,andrewbo29,16.5 (8),53.6 (6),30.7 (8),27.4 (8),42.4 (6),10.6 (7),37.3 (8),23.8 (5),35.7 (7),7.5 (8),19.6 (7),13.2 (4),56.1 (7),26.5 (7),28.8 (8),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477462,Tahsin,3.3 (9),0.6 (9),1.3 (9),2.2 (9),0.0 (8),2.9 (8),2.1 (9),1.5 (9),3.3 (9),0.0 (9),1.9 (8),1.6 (6),73.2 (3),1.7 (9),7.2 (9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
