submission_pk,User,All spans + all properties,All spans + all properties,All spans + all properties,All spans only,All spans only,All spans only,Time span + all properties,Time span + all properties,Time span + all properties,Time span only,Time span only,Time span only,Time span + Class,Time span + Class,Time span + Class,Event span + all properties,Event span + all properties,Event span + all properties,Event span only,Event span only,Event span only,Event span + Modality,Event span + Modality,Event span + Modality,Event span + Degree,Event span + Degree,Event span + Degree,Event span + Polarity,Event span + Polarity,Event span + Polarity,Event span + Type,Event span + Type,Event span + Type,Narrative Container Relation,Narrative Container Relation,Narrative Container Relation,Document Time Relation,Document Time Relation,Document Time Relation
,F1,P,R,F1,P,R,F1,P,R,F1,P,R,F1,P,R,F1,P,R,F1,P,R,F1,P,R,F1,P,R,F1,P,R,F1,P,R,F1,P,R,F1,P,R
384200,tuur,0.42 (2),0.64 (5),0.43 (4),0.46 (4),0.43 (4),0.42 (2),0.67 (5),0.61 (4),0.66 (4),0.65 (4),0.65 (4),0.30 (2),0.48 (2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384198,Julien,0.52 (1),0.82 (1),0.63 (1),0.66 (1),0.63 (1),0.51 (1),0.84 (1),0.75 (1),0.83 (1),0.82 (1),0.82 (1),0.40 (1),0.60 (1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384202,alamurias,0.38 (3),0.74 (3),0.48 (2),0.54 (2),0.48 (2),0.37 (3),0.77 (3),0.68 (2),0.76 (3),0.74 (2),0.74 (3),0.00 (6),0.45 (3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384197,zhangshunli2016,0.34 (4),0.60 (6),0.18 (6),0.20 (7),0.18 (6),0.36 (4),0.66 (6),0.58 (5),0.65 (5),0.63 (5),0.63 (5),0.00 (6),0.43 (6),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384194,bethard,0.29 (6),0.56 (7),0.21 (5),0.24 (6),0.21 (5),0.30 (6),0.61 (7),0.54 (6),0.60 (6),0.56 (6),0.59 (6),0.08 (5),0.37 (7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384290,macavaneys,0.34 (5),0.77 (2),0.47 (3),0.53 (3),0.47 (3),0.32 (5),0.80 (2),0.64 (3),0.77 (2),0.74 (3),0.76 (2),0.25 (3),0.45 (5),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384219,danilo_dessi,0.00 (7),0.00 (8),0.00 (7),0.00 (8),0.00 (7),0.00 (7),0.00 (8),0.00 (7),0.00 (7),0.00 (7),0.00 (7),0.00 (6),0.00 (8),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384265,hitachinlp,0.00 (7),0.65 (4),0.00 (7),0.33 (5),0.00 (7),0.00 (7),0.69 (4),0.00 (7),0.00 (7),0.00 (7),0.00 (7),0.22 (4),0.45 (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
