submission_pk,User,All spans + all properties,All spans + all properties,All spans + all properties,All spans only,All spans only,All spans only,Time span + all properties,Time span + all properties,Time span + all properties,Time span only,Time span only,Time span only,Time span + Class,Time span + Class,Time span + Class,Event span + all properties,Event span + all properties,Event span + all properties,Event span only,Event span only,Event span only,Event span + Modality,Event span + Modality,Event span + Modality,Event span + Degree,Event span + Degree,Event span + Degree,Event span + Polarity,Event span + Polarity,Event span + Polarity,Event span + Type,Event span + Type,Event span + Type,Narrative Container Relation,Narrative Container Relation,Narrative Container Relation,Document Time Relation,Document Time Relation,Document Time Relation
,F1,P,R,F1,P,R,F1,P,R,F1,P,R,F1,P,R,F1,P,R,F1,P,R,F1,P,R,F1,P,R,F1,P,R,F1,P,R,F1,P,R,F1,P,R
380363,bethard,0.50 (1),0.80 (2),0.41 (2),0.43 (2),0.41 (2),0.51 (1),0.83 (2),0.77 (2),0.83 (2),0.77 (1),0.81 (2),0.07 (1),0.59 (1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383352,zhangshunli2016,0.05 (2),0.82 (1),0.53 (1),0.54 (1),0.53 (1),0.00 (2),0.85 (1),0.78 (1),0.85 (1),0.77 (2),0.83 (1),0.00 (2),0.31 (2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
